Date,Temperature (C),Humidity (%),Air Quality Index,Wind Speed (km/h),Sunlight Hours,Charging Required (%)
2024-03-03,27.234162564984928,90.32252522825195,50.24921477079105,7.689934044350977,7.170117269574874,75.28687026843093
2024-03-04,27.009483439798323,94.99294183215326,54.65738651305067,12.975591006371882,6.112780631409279,80.44135654471042
2024-03-05,32.031314555985496,94.91592092684763,84.81679092605599,8.103619589235738,7.8405750899552284,68.49762850852936
2024-03-06,33.39060007142706,83.88579264006569,40.6500961755368,9.552201490818012,4.876231139056305,63.31846233119755
2024-03-07,29.819974696049165,89.22468537951276,44.2754265427234,5.116205399081006,6.338014130533601,69.2905618200385
2024-03-08,32.50883224473006,93.6191432470607,50.394312757301364,5.724468877945589,5.208796014579216,73.77531171708482
2024-03-09,30.904090062619087,91.24118476693529,41.32661019369099,8.924935564066848,6.542514878135483,61.96150590400148
2024-03-10,28.387200613487188,76.18370254357994,49.071771754489866,9.799388347171234,6.755604069318639,61.46487328198514
2024-03-11,30.903489013771036,81.26360338275234,69.15207804848461,11.000205481193037,6.873593939976094,64.6340183727627
2024-03-12,33.84509141616492,73.22898537878737,61.0712275296249,7.916625787093032,4.3941084926465965,72.49934693522847
2024-03-13,29.91043490222512,93.85127568146805,84.63358555384875,11.949818861265426,4.665380847320147,85.34782153548963
2024-03-14,33.91160913953502,85.154365861272,80.87217808692205,13.601223971892045,4.943568437713217,74.61527895348023
2024-03-15,24.0,75.71607013758657,57.0908675848938,12.798509888933499,5.641678878200104,70.00341199777948
2024-03-16,32.054756260938056,86.79251711014642,52.971171671564626,5.3961882534835715,6.130779606309646,70.55079087176222
2024-03-17,30.217617670595427,85.45320601144739,58.98462040836334,9.805069472578289,7.0621336827850145,64.18166383955764
2024-03-18,29.25248162383533,78.95406795082101,69.51474712574039,6.049301784181749,4.727851950991153,73.20058713026977
2024-03-19,30.229401941338757,72.83893980499073,53.403182041143815,7.4204501586252745,3.5984710534473714,73.84981218179678
2024-03-20,25.03107771349777,86.78932988981998,71.2074453924567,14.866625932671464,9.233614744810186,62.82130094502864
2024-03-21,29.45082028040622,83.00769252259484,60.47058260956202,6.4249554290151325,4.302820469021355,79.88197888741121
2024-03-22,30.892781428779365,89.30795979339098,67.602359042599,9.98888153451356,7.254485584493327,69.90250773368606
2024-03-23,33.69473511185379,83.00408752779984,61.80632645676583,11.18155734318119,6.046900315873012,59.79689777536705
2024-03-24,28.70432445431588,91.3045375079635,54.723287977095886,12.024649705441039,6.37695846120957,69.26177576729323
2024-03-25,27.97876599276703,83.79767096936214,87.42266534810784,10.596486834869141,5.997674241246146,78.94066119861357
2024-03-26,28.745607391038657,84.02344928838465,78.18028970798804,5.097708474191837,5.422737177079312,76.73659328384468
2024-03-27,32.28850529425519,91.91634006645863,47.00565878832263,8.264613082439919,6.695958424385188,66.56696714576618
2024-03-28,30.82187777414921,80.08707165530993,83.42339879489563,10.177116433847115,5.342119190614056,66.72770279772634
2024-03-29,28.675599490582403,73.35038071126601,64.37155991247567,5.878664991448334,7.749454120855184,66.1107906357841
2024-03-30,31.28316858278339,70.71956690783347,84.72761134470457,8.506269312091808,6.852661509384232,60.213116179080224
2024-03-31,30.2426938733701,88.87843139184048,79.99276279736577,5.332031087913665,6.899391169922241,76.51968235051285
2024-04-01,32.42161247633222,85.50773878383661,61.260675223461675,5.785784971550207,5.239315409915115,71.70783732560452
2024-04-02,28.24486726530662,87.6019942024806,41.12346541600587,8.96923276201596,5.645467894366506,73.21803517207692
2024-04-03,29.18084463350558,75.32410403772276,53.4338679692473,6.327157540430603,4.218130787036903,78.35118019799856
2024-04-04,29.019729617169606,73.40928688966925,67.08171073304334,10.67540848261558,5.470475914911656,71.58065467808888
2024-04-05,26.341212629669705,70.36361664169705,71.67391099130737,11.894649691372656,4.445136125465554,74.53605655388083
2024-04-06,30.74030069266144,78.76468897016493,52.894384271660115,13.005866991090828,7.969602773383072,52.793792464813556
2024-04-07,30.652638180449724,84.74794217136582,46.96780370364121,7.001502442448101,6.075803723391009,69.99039055786845
2024-04-08,30.012783641606152,79.8061011274933,81.74651183996495,6.674825822590698,6.255745852560646,77.93617887783705
2024-04-09,29.41353216656213,80.93687305059322,89.22010903517761,6.045678403344002,5.662280208974968,77.56165049483597
2024-04-10,26.461573144873963,92.60396736234371,66.28450911513428,11.364302495436366,6.2963683830771116,84.04545272419278
2024-04-11,28.948386693086604,78.70638667558251,48.583964292415175,12.064757264869012,9.697316453786526,45.372308152474666
2024-04-12,29.143213708683078,82.84973722899527,53.61536632596845,5.31586144825642,5.549789573411263,74.97323394116732
2024-04-13,27.99430682694595,89.59132531852858,40.919533827373336,14.362122462436899,5.02438044793501,78.2184620725924
2024-04-14,29.596785720834976,79.91356955803175,85.71494032802495,5.519712836514724,6.794539699358164,68.71649307611852
2024-04-15,31.010127142036346,85.55216750569684,45.88755414450706,10.412963353010705,2.2114220495962678,82.87442527008643
2024-04-16,34.715464753026325,91.55909271866864,68.82582377571268,12.090605194509164,6.0959351803664,72.37137278816945
2024-04-17,30.436444532079598,93.73801559144106,53.7027610343603,13.709691237460856,5.442430645060648,73.53989671497051
2024-04-18,30.64387597680691,73.67683702322594,67.70890012578967,12.140869321324278,4.511530100945858,68.09227002777241
2024-04-19,29.813885210584584,93.16469062903735,72.57101941759322,13.017280830697919,6.7616365054672505,70.87111072629665
2024-04-20,25.203071961752396,82.30290732698846,81.48709018536007,8.39450192542806,6.080982627668689,76.90537234791411
2024-04-21,29.933715311376957,76.45610970747396,50.32106358803016,13.148251137465122,3.2963866387586744,78.16086294728218
2024-04-22,30.150575524852567,81.47839390595654,40.549791432924025,5.801148463846752,5.030205718211343,71.47005888995348
2024-04-23,36.0,94.50081438213692,46.844281503440364,13.948166560605276,2.0,86.83186969606231
2024-04-24,29.519097588047195,82.31545234982174,85.00093209240526,10.475923761537363,6.439903971200255,72.88838317154922
2024-04-25,30.75386835583403,78.2187902571877,83.69450387812577,13.172977699624937,6.424949127660236,64.90737346800836
2024-04-26,29.91322057573689,85.83502135791815,69.87065510851542,9.523182845183001,4.81007715924949,80.76324706349219
2024-04-27,27.07830490595117,76.00364046945482,70.02584302168268,11.435776951965249,6.81016906752469,69.1791700554709
2024-04-28,32.85705703628755,71.8965832027166,73.25183372731277,10.264026609361132,4.076252068317716,72.65288954750845
2024-04-29,31.879832581716936,73.22199304776623,48.76856393117248,12.315895217553319,4.55022446109751,66.33418636595792
2024-04-30,31.977579867607616,73.2011459739443,85.72059729624799,5.816299820305896,6.625785696573846,61.51672925381402
2024-05-01,27.72653136301315,73.79756733780737,60.93852624460365,5.603520839905638,4.966999867555585,73.31380366316317
2024-05-02,33.50698577734025,73.47067931623525,59.156926412474874,7.471032340101464,5.906014565696333,57.47330342056962
2024-05-03,26.495372343019298,86.02186862008037,65.94588526414188,6.595446801131883,5.154526458860486,81.18450150436962
2024-05-04,31.467142734500676,74.54700210997862,42.348298338752755,13.717835665922017,5.383603265551224,55.483122707128224
2024-05-05,35.47613906452494,78.64168208309658,48.31416843780397,7.192139873580443,5.449163676067511,55.975340508600844
2024-05-06,27.52365918717328,92.4197102476503,76.90168082131852,14.758652558191313,4.939864864172733,84.1037081300838
2024-05-07,28.58425567599307,81.84904100657181,44.139933396256325,8.368957917711068,6.453674571540186,63.21192522350744
2024-05-08,30.249128412719102,86.68894346302568,70.1576054733194,6.821179156886993,5.058107269869076,78.72940456122741
2024-05-09,28.7413108647095,74.30799678004075,52.26745548406605,12.89698507142479,6.023530070693403,62.15766451494646
2024-05-10,26.12334142233467,74.80722547021676,59.46478070209883,11.58707775500876,4.906902477938395,73.50921836118408
2024-05-11,30.17140743701507,71.02171540666197,54.434686838534994,9.98195716453139,3.6985520604233124,73.63275256288033
2024-05-12,27.344240715684737,74.22337657680411,57.78363582324746,10.553635509376313,7.36865287388875,57.87850236267113
2024-05-13,31.183981076587955,76.96475847579896,75.95229525921228,12.192017782722639,6.749290477643113,61.88614768744933
2024-05-14,27.701439414415493,74.42526210691867,54.856085781158754,7.284547413312987,9.433023103196508,53.39923105139742
2024-05-15,33.87483601254385,72.21756334392639,68.32023201484486,14.963339160567418,4.4340407400026125,65.69482812656398
2024-05-16,28.04186676915941,73.01589677751502,63.80252010995498,14.747931621467831,5.686559269001954,65.52499471018244
2024-05-17,29.19484620948581,81.51946920081815,73.1835582681324,11.50325686346937,5.807238778716291,72.27494486808169
2024-05-18,32.033793043424176,75.15834296014481,86.84148696623791,6.9954245092914515,7.484054157423197,60.01976025829344
2024-05-19,26.92283920891511,79.10674652620189,76.62860486051252,11.802282424312914,5.239338158801088,74.61626943696652
2024-05-20,30.568649836510325,82.58543177137142,50.74701892953784,5.721984089791759,4.243437218736219,73.09041221276024
2024-05-21,33.26785688570607,87.25987071573414,41.55915675306424,5.306525022058061,7.8117139626915035,53.8055041766811
2024-05-22,25.98129191359693,70.98280349602747,53.113202214991254,7.576828885112137,5.525024956108158,70.75535635853636
2024-05-23,30.46158464633076,89.98525997272607,69.75389653501274,9.626229567393164,7.3179652645890645,66.02062275772276
2024-05-24,30.64970698562106,85.6975097372727,42.57129067421252,13.682725054083805,7.143297601188317,58.867036266785306
2024-05-25,31.954557179443277,72.0439757987218,64.81831236006181,12.27169069766308,5.95516428914655,62.489459536280535
2024-05-26,26.907623222804794,91.83946560266943,69.84214244584446,12.42706521199981,5.738529442447878,79.52701969513252
2024-05-27,26.69885846728931,93.02181001329532,56.712194540848046,9.254933344480754,5.412652790505293,83.17723474405989
2024-05-28,31.304853914042244,71.52694899637159,78.54561018729109,8.45934992546963,5.9772103068450155,60.01323109927192
2024-05-29,30.742461683082965,76.92194120368009,45.32991265668859,8.710387629846027,7.294650339255947,54.84427520998699
2024-05-30,30.626232125864693,90.15503199482653,43.75688908679044,14.876495637360579,4.8053397284106305,73.83995941975058
2024-05-31,30.86612052374244,88.70649225959146,76.40943781018017,5.401091914124825,6.163268445313681,75.09918465778863
2024-06-01,28.299938196053773,79.18755664338093,64.77456581030992,16.87416182325475,2.0,82.48651667233294
2024-06-02,30.58063424290251,79.69092362500272,74.4201198213868,14.571800665633628,2.465193856885732,88.91364550296966
2024-06-03,30.732681183246704,82.88418383474118,61.74136693018731,12.27291422065428,2.6260121319153855,81.82361250629866
2024-06-04,28.21412145493408,86.24380302564546,52.32010166195534,15.466755761588873,2.0,90.7184410491682
2024-06-05,34.66443627786189,88.39941962780865,80.95511588371,13.129304520431006,5.970501558000393,69.86594512180365
2024-06-06,31.18458230227947,82.63634468604275,79.97079394844897,16.917626705429257,2.0,92.09030739838335
2024-06-07,27.02174125699338,86.02827859646011,74.73482354272133,17.41228618628362,3.8353514724431226,92.29986562805021
2024-06-08,31.641384021584575,92.06456904486356,53.607256861498136,11.692076205484167,4.914739944576975,72.03811593515766
2024-06-09,27.563295824431698,73.99047486824128,69.51153334345435,10.793005527442098,2.1853264099501497,85.10936124851673
2024-06-10,31.96771150935613,79.79356095035142,58.04869484700134,13.131952891550316,2.0,83.75231334243581
2024-06-11,32.89648894751851,92.31848740442547,44.579103666331704,16.892656111456535,2.0,82.44726965280407
2024-06-12,27.948294204120725,95.38579508429261,85.86567877311214,10.081956027299194,2.174709304997326,100.0
2024-06-13,32.4084403231108,85.31322083229888,46.84093154594807,14.534114354725773,2.0,85.83587398088942
2024-06-14,31.031952317341247,87.43887919262522,87.51186769104012,15.216664306097613,4.031139573338818,85.6850083424354
2024-06-15,32.055150399986225,77.15723492161864,62.30028864789779,15.532432357249522,3.1799802842062075,76.43833232698998
2024-06-16,34.74198245663487,83.48722160615696,49.25664644193098,9.802864683625717,4.785624708430856,71.49342669078587
2024-06-17,29.386529709992825,86.03505399964342,67.0950473689179,15.17078176581129,2.0,87.75809524682828
2024-06-18,28.115659589106276,78.48767856015122,83.64729179382041,17.358533269409072,2.0,91.07151859313223
2024-06-19,27.77621392593619,79.77490500848101,76.61124432047805,8.938695520969967,2.690902631256487,87.5032047392967
2024-06-20,27.960474287586404,82.7831570143318,80.32805739307248,9.88421641092247,3.6392944417104904,89.69094840797622
2024-06-21,29.80724572646474,74.74825895533307,72.93916833553587,17.43765712682667,5.079530747009875,63.53911980193265
2024-06-22,30.85287993704161,82.00542189422448,74.61382822589263,9.754756237107925,5.665218147605269,71.76579365132562
2024-06-23,30.69172699832505,79.1489858773489,82.45978257826596,15.63514842470056,5.319785378180424,72.86752028697003
2024-06-24,32.067958122590056,81.24455864427682,52.483400442959294,12.202826759586983,2.713583384656724,76.69062417196885
2024-06-25,30.032504729694768,77.51839595473555,64.47124818215703,10.025939359614382,4.076803303691173,74.09591311063414
2024-06-26,33.633835192893294,95.67704352069187,51.06047209098011,17.650564394527215,2.0,88.00868592489734
2024-06-27,29.33835791690511,89.77712615289668,89.38340039983234,12.115746564232756,4.023055044974435,91.65221621560076
2024-06-28,36.0,90.87998439349946,87.20296698433066,13.112255655521068,2.0,87.73629965054832
2024-06-29,31.564168369412517,92.10807518987696,41.9713405684253,10.984529119474441,2.648399488913342,82.66940518278311
2024-06-30,27.857106108959293,86.48958765945272,75.27875862578442,14.151068656500811,3.9976333222970157,88.66425309476305
2024-07-01,27.322768754847218,75.14831924848069,86.26241587078329,9.196605156882175,5.167522714067918,76.13863090026467
2024-07-02,31.206181038107964,87.486645135522,49.02876725636668,11.32480052339446,2.5694492730793383,82.27301964490701
2024-07-03,29.441343036685375,86.87995139500919,68.39726152763147,17.727268480244835,3.971613564986373,83.48761752115477
2024-07-04,31.78500123523023,91.16063116613613,85.77441487940209,9.592345925332117,3.4388408405107516,88.17276122143568
2024-07-05,31.183094061433863,85.35870043245934,41.69729892928994,13.582694710711372,2.348376951907227,85.40053860487971
2024-07-06,29.81792771835782,75.87104624095963,74.871013362342,10.690038260450663,2.464711819855978,83.19358544666056
2024-07-07,27.88301570482899,81.60552102069693,54.86745036862754,14.808173981867649,4.056820693270014,77.27184449396353
2024-07-08,26.21288193828534,81.9148856753291,86.21980976882652,8.524788115444881,2.0,100.0
2024-07-09,28.883712619832448,90.07657676346616,88.55291225826838,17.37593174946295,2.0,97.2045112275743
2024-07-10,32.140996985808684,88.3519093372523,87.2133244556717,13.143066772996018,4.095806946942007,85.7308193101424
2024-07-11,30.53523436032551,82.44038240688131,63.71071083287319,10.50460192020324,4.913191179866997,73.65011108257384
2024-07-12,26.88565305322003,97.57881324991469,83.10213254946567,8.760302925212958,2.0209385792971335,100.0
2024-07-13,30.432952314627954,87.78230361303547,82.22746992675351,9.28455669729165,2.25505602971137,99.24102203018266
2024-07-14,30.96329344932209,78.03023785708713,55.95502366216278,14.06124692442581,4.299269077396418,67.15418705588726
2024-07-15,27.790356409497168,75.45640101923226,81.44577370753387,11.164061846787245,2.0,92.43208015135738
2024-07-16,30.384312764863818,77.78096685120215,41.85038173577463,15.463019192417637,2.0,77.48936342401122
2024-07-17,30.145521796115,80.96385766495814,69.81349392410266,12.543008268853661,4.400909126785633,77.17345993025135
2024-07-18,27.14257425542344,78.63064777827805,51.50044186438515,9.714819512829502,4.806783496066891,74.16413648708321
2024-07-19,30.894468400870707,78.96236993088856,46.02834428886394,13.861896151643686,4.394181930709092,66.21408918494505
2024-07-20,31.401961315920587,81.49272124710608,43.84766008146046,15.082596046290075,2.0,84.633486002155
2024-07-21,32.70762810793819,78.32929459279686,74.81443879390699,10.41886412837985,2.729064599857997,82.55023737783695
2024-07-22,32.634505130087256,95.19999618835863,56.9937481884033,9.663285323563414,4.092356636539588,81.14252330780643
2024-07-23,26.555826580107272,76.72742873365854,76.23833857643808,8.77123180139876,2.0,91.4714340462036
2024-07-24,27.655437400212193,87.12498167497387,43.26781703994712,16.349653828654546,3.4490281443547044,82.01132157164793
2024-07-25,31.28758816802165,83.94124256768285,55.76451689153052,13.901023516014014,4.798168911831624,73.03516655587038
2024-07-26,31.284464877280524,96.8924338303556,66.97456461876686,12.295771808537177,2.7152004933575524,92.34935400080639
2024-07-27,31.28761921576512,76.14213918562058,79.53615824194819,16.230856640887264,2.302227754036468,75.1694176260667
2024-07-28,36.0,83.32746478974931,55.937625146603494,15.900357886578195,4.424264325218617,67.14324705983118
2024-07-29,31.427226276732917,98.83045166045224,71.29456882185045,13.675585794498613,4.957750512436484,78.6286387432006
2024-07-30,32.8389141004515,95.27762280791288,84.29888741180935,17.497934810245695,4.641109453827528,81.53636883740923
2024-07-31,32.385004408733,93.56800342064322,70.79315940911523,10.486477389301395,3.9876650714284376,80.13946729858785
2024-08-01,31.628478128264494,81.37797166165547,51.64797373768169,9.335006622158687,2.0,80.15220909872622
2024-08-02,29.211826888399138,76.6043514647306,41.220039077826904,10.31624155089546,2.994789148066781,80.78897368856782
2024-08-03,31.89742305123317,89.98372578304661,83.50494369504649,9.218449329335737,4.780896418711378,80.78402371216669
2024-08-04,28.06793696365607,95.36047375370386,41.063470542519354,14.221816302980297,3.554035579637447,84.52074473579181
2024-08-05,29.407953483149978,88.13878468764904,83.73508363420997,18.008453488050066,2.1799728645418406,95.48591513701298
2024-08-06,28.78659113042724,89.04454689334494,66.4468567013606,7.396565617068042,2.0,94.84144886542865
2024-08-07,30.204685348465805,79.83958933015857,86.95338492564481,9.493901880467082,2.0,98.51205587730726
2024-08-08,35.78664641668377,93.81234836019578,79.93916178868326,11.624261045718553,2.0,91.02492807793996
2024-08-09,25.33183701852063,77.55274840532378,89.89670552666686,16.85396461594649,4.658216459387631,82.86089028052982
2024-08-10,31.715650475936283,82.82429139503783,57.53559077258551,10.280610450463048,2.9079887783915774,84.43160938745004
2024-08-11,25.96821032202587,84.89779667620077,78.35941444655634,13.2799389927827,2.0,100.0
2024-08-12,28.820170335526416,87.10497979763569,60.09654568046211,8.788908417489134,2.741975538397917,87.12552398783288
2024-08-13,32.72237649241841,78.11426297717837,63.99378101519544,8.712407285752699,2.764482110445072,78.71043894897691
2024-08-14,30.160700047738658,77.75935168970216,71.37527316091851,17.63397899567843,2.0,89.27140751589562
2024-08-15,27.305638055176736,89.4455140372518,83.68385570931693,17.56365998227154,2.0,100.0
2024-08-16,28.21174072685008,80.1300171171648,89.20417345996475,7.787505852865929,4.322841068021967,87.33982680110749
2024-08-17,31.69899437233669,89.01913953014186,78.41367069322591,16.760167855202777,3.8819133398355623,78.51169392350863
2024-08-18,28.17408342070716,76.70363147709985,60.88833910836669,14.229094958529956,2.813138881653094,86.70052296903225
2024-08-19,30.54114647395494,86.64676406506882,61.06785011385351,17.181539040817057,4.101157323275244,75.60778173459032
2024-08-20,30.113929599759533,85.65247698502544,76.87911507944457,11.689413885405102,2.0,93.7006484559969
2024-08-21,28.370999130985457,75.40664635294306,51.938857288415115,12.31632031395631,4.224768837356974,72.32315139851926
2024-08-22,35.35986022331331,82.03720238478274,45.52370565656973,12.59800838624117,2.997994776761733,70.4904053848824
2024-08-23,31.584797555795028,75.64997033406068,57.73110788203883,15.552093998698894,3.5027181836822256,68.61762030160632
2024-08-24,24.937143533355982,74.31005574659571,54.361949582704085,9.733657841008956,4.0356158157392015,73.20413034357365
2024-08-25,30.46613578692357,96.78621791858058,54.81540602279951,8.65707581207191,2.12588761232547,95.60594342431297
2024-08-26,28.34553383807903,81.4651500207616,51.680387552495496,10.803139397587639,3.3625523710335985,76.57086597211656
2024-08-27,32.13108333699056,93.15065692864587,42.104659481818096,15.234129209783545,2.902889305393519,79.2678939739992
2024-08-28,28.018698153918248,80.16108882198738,40.89369673667069,9.03879688928497,3.41194413210646,78.22748749391221
2024-08-29,29.713158896332754,89.92928147872408,89.38611948680158,15.006516426068258,2.144083860949422,89.04020237564816
2024-08-30,31.262468197451142,91.90545383176311,61.38865668679311,18.525694356225177,2.0588736158917795,92.39090454928066
2024-08-31,32.16438798542531,89.12054811139092,59.216332357984086,9.164154094583822,4.665225163710375,69.41329320767355
2024-09-01,26.99925898236056,83.93383322168901,73.9823641346535,15.473418369183953,2.8998228252568206,89.38440517007383
2024-09-02,29.163746910397627,85.00470783925766,50.912694393253204,12.885448303977899,3.7642952193009798,79.5468143818127
2024-09-03,28.812636722097608,83.27849828674842,87.49805919751127,15.922539376582433,2.0,95.72897009260487
2024-09-04,28.36667691856572,97.24164265587487,79.3172507207776,10.576404509045542,4.373215442649375,91.00438246227135
2024-09-05,34.41363560070274,94.54514990501538,44.47055011561297,14.059147210973196,3.2974410087509285,85.67361192974165
2024-09-06,31.012454277402387,98.80258026108177,60.87903878924642,16.44908784157663,6.142030023520531,75.24648495624535
2024-09-07,26.847790114162386,75.66342112572477,83.95591537810824,16.730416442327147,5.308941028213011,77.56889473802943
2024-09-08,32.29465486763694,90.5085943666636,87.2366011145705,13.855893504358267,2.0,92.67173452382957
2024-09-09,35.305390492531586,96.17704193025456,63.37007556249348,12.815816160339551,2.88704804838836,86.09605700813826
2024-09-10,32.581163151377865,78.91456149024208,70.67056946053539,13.768553817320452,6.550134373018705,66.14692727939601
