date,temperature_C,air_quality_index,humidity_percent,wind_speed_kmh,rain,charging_level_required
2024-04-02,24.4,112.0,43.3,24.5,1,Level 3
2024-04-03,32.4,180.0,47.9,11.2,0,Level 2
2024-04-04,30.5,223.0,56.4,24.0,0,Level 2
2024-04-05,37.5,163.0,44.5,23.7,0,Level 2
2024-04-06,40.9,123.0,59.5,16.9,0,Level 3
2024-04-07,32.7,226.0,58.8,21.8,0,Level 2
2024-04-08,27.0,230.0,22.3,21.3,1,Level 3
2024-04-09,32.0,183.0,59.9,20.4,0,Level 2
2024-04-10,32.7,119.0,38.0,24.1,0,Level 2
2024-04-11,38.1,201.0,29.1,17.4,0,Level 2
2024-04-12,36.7,216.0,40.8,15.4,0,Level 2
2024-04-13,31.3,184.0,42.1,22.5,0,Level 2
2024-04-14,38.2,132.0,48.2,7.7,0,Level 2
2024-04-15,41.8,188.0,34.0,12.8,0,Level 3
2024-04-16,33.7,218.0,40.6,12.9,0,Level 2
2024-04-17,38.6,242.0,54.5,7.9,0,Level 2
2024-04-18,26.5,247.0,38.4,14.9,0,Level 2
2024-04-19,34.7,136.0,45.3,6.5,0,Level 2
2024-04-20,36.8,152.0,27.3,22.9,0,Level 2
2024-04-21,30.3,126.0,46.7,8.8,0,Level 2
2024-04-22,32.3,113.0,27.1,7.4,0,Level 2
2024-04-23,31.0,155.0,28.3,15.1,0,Level 2
2024-04-24,31.5,238.0,54.9,6.2,0,Level 2
2024-04-25,36.1,212.0,52.2,8.7,0,Level 2
2024-04-26,33.6,155.0,44.7,14.3,0,Level 2
2024-04-27,23.5,138.0,21.5,19.3,0,Level 2
2024-04-28,50.4,167.0,24.3,15.7,0,Level 3
2024-04-29,40.6,157.0,30.8,5.4,0,Level 3
2024-04-30,31.8,234.0,24.8,16.9,0,Level 2
2024-05-01,29.6,175.0,51.6,6.7,0,Level 2
2024-05-02,42.6,119.0,37.3,10.7,0,Level 3
2024-05-03,37.7,186.0,45.8,12.1,1,Level 3
2024-05-04,28.0,123.0,24.1,9.9,0,Level 2
2024-05-05,37.8,143.0,27.5,8.5,0,Level 2
2024-05-06,35.2,247.0,36.4,7.2,0,Level 2
2024-05-07,30.8,230.0,58.8,21.3,0,Level 2
2024-05-08,37.5,184.0,57.2,16.4,0,Level 2
2024-05-09,30.1,128.0,50.8,11.5,0,Level 2
2024-05-10,26.9,192.0,24.6,10.8,0,Level 2
2024-05-11,35.2,172.0,26.2,15.7,0,Level 2
2024-05-12,30.7,248.0,22.5,11.4,0,Level 2
2024-05-13,33.1,202.0,30.2,20.2,0,Level 2
2024-05-14,22.6,239.0,34.0,21.6,1,Level 3
2024-05-15,31.0,210.0,25.0,23.8,0,Level 2
2024-05-16,35.4,226.0,43.0,7.8,0,Level 2
2024-05-17,34.2,125.0,28.1,8.3,0,Level 2
2024-05-18,36.4,232.0,34.4,12.8,0,Level 2
2024-05-19,45.4,157.0,37.6,14.3,0,Level 3
2024-05-20,35.1,235.0,29.3,12.7,0,Level 2
2024-05-21,43.4,194.0,56.3,7.3,0,Level 3
2024-05-22,27.6,219.0,25.6,17.4,0,Level 2
2024-05-23,40.7,218.0,55.8,8.0,0,Level 3
2024-05-24,39.2,185.0,21.3,20.2,0,Level 2
2024-05-25,30.7,223.0,33.7,7.2,0,Level 2
2024-05-26,33.7,122.0,51.9,9.6,0,Level 2
2024-05-27,30.1,196.0,48.8,18.9,0,Level 2
2024-05-28,31.1,236.0,27.3,16.7,0,Level 2
2024-05-29,28.8,242.0,38.5,8.1,0,Level 2
2024-05-30,47.2,231.0,20.7,23.6,0,Level 3
2024-05-31,35.6,238.0,47.9,19.1,0,Level 2
2024-06-01,44.4,210.0,37.0,23.7,0,Level 3
2024-06-02,41.7,117.0,38.0,24.7,0,Level 3
2024-06-03,35.3,160.0,43.7,6.1,0,Level 2
2024-06-04,40.5,101.0,52.1,11.7,0,Level 3
2024-06-05,39.1,152.0,33.9,19.8,0,Level 2
2024-06-06,35.4,168.0,29.0,7.8,0,Level 2
2024-06-07,21.5,154.0,56.6,16.6,0,Level 2
2024-06-08,34.7,200.0,20.5,8.6,1,Level 3
2024-06-09,33.7,250.0,23.4,15.0,0,Level 2
2024-06-10,29.5,212.0,22.7,9.2,0,Level 2
2024-06-11,32.1,171.0,21.5,16.3,0,Level 2
2024-06-12,32.3,168.0,51.0,15.5,0,Level 2
2024-06-13,41.2,127.0,26.2,22.2,0,Level 3
2024-06-14,24.6,141.0,34.9,17.9,0,Level 2
2024-06-15,39.7,133.0,21.1,9.6,0,Level 2
2024-06-16,41.4,116.0,20.8,21.0,0,Level 3
2024-06-17,28.9,136.0,24.0,19.4,0,Level 2
2024-06-18,38.6,160.0,53.2,18.4,0,Level 2
2024-06-19,38.0,113.0,20.5,9.2,0,Level 2
2024-06-20,33.5,187.0,27.3,13.4,0,Level 2
2024-06-21,32.4,157.0,30.4,16.8,0,Level 2
2024-06-22,40.2,161.0,45.0,16.0,0,Level 3
2024-06-23,36.1,121.0,50.5,22.4,0,Level 2
2024-06-24,34.5,220.0,55.8,13.5,0,Level 2
2024-06-25,36.5,139.0,45.3,7.8,0,Level 2
2024-06-26,26.4,179.0,59.4,8.4,0,Level 2
2024-06-27,36.0,183.0,31.0,18.0,0,Level 2
2024-06-28,30.1,102.0,28.3,7.7,0,Level 2
2024-06-29,36.3,200.0,44.0,8.5,0,Level 2
2024-06-30,39.9,157.0,36.8,15.4,0,Level 2
2024-07-01,31.6,190.0,62.5,9.9,0,Level 2
2024-07-02,27.8,153.0,68.7,19.4,0,Level 2
2024-07-03,27.2,241.0,79.9,19.7,0,Level 2
2024-07-04,37.9,139.0,60.9,16.9,0,Level 2
2024-07-05,37.7,216.0,70.0,7.1,0,Level 2
2024-07-06,29.7,174.0,81.8,18.8,0,Level 2
2024-07-07,32.1,204.0,84.0,10.4,0,Level 2
2024-07-08,28.3,114.0,70.8,23.3,0,Level 2
2024-07-09,29.8,181.0,65.6,22.5,1,Level 3
2024-07-10,31.9,199.0,84.2,18.8,1,Level 3
2024-07-11,29.8,248.0,66.6,23.9,0,Level 2
2024-07-12,25.0,239.0,81.2,8.6,0,Level 2
2024-07-13,26.8,246.0,87.7,23.9,0,Level 2
2024-07-14,33.2,227.0,85.9,11.4,1,Level 3
2024-07-15,30.3,118.0,66.9,6.5,1,Level 3
2024-07-16,28.6,209.0,70.2,6.3,0,Level 2
2024-07-17,34.3,194.0,69.6,22.7,1,Level 3
2024-07-18,30.6,104.0,67.0,22.4,0,Level 2
2024-07-19,30.2,220.0,88.2,25.0,0,Level 2
2024-07-20,33.2,160.0,83.0,14.6,1,Level 3
2024-07-21,28.7,211.0,72.6,9.8,0,Level 2
2024-07-22,34.4,143.0,70.6,10.9,0,Level 2
2024-07-23,29.9,202.0,71.5,9.4,1,Level 3
2024-07-24,30.7,113.0,83.6,13.4,1,Level 3
2024-07-25,29.9,125.0,78.4,24.8,0,Level 2
2024-07-26,32.0,197.0,88.3,17.2,0,Level 2
2024-07-27,28.1,128.0,66.6,20.6,0,Level 2
2024-07-28,28.4,245.0,61.7,22.7,1,Level 3
2024-07-29,34.3,123.0,80.9,21.3,0,Level 2
2024-07-30,28.3,181.0,66.7,16.9,0,Level 2
2024-07-31,28.2,243.0,86.7,22.2,1,Level 3
2024-08-01,28.8,183.0,79.7,6.7,0,Level 2
2024-08-02,25.9,174.0,81.7,6.6,0,Level 2
2024-08-03,27.8,111.0,80.5,22.0,0,Level 2
2024-08-04,37.6,152.0,84.7,18.6,0,Level 2
2024-08-05,28.4,232.0,68.0,20.9,1,Level 3
2024-08-06,32.5,202.0,80.9,17.4,1,Level 3
2024-08-07,31.5,232.0,64.8,22.4,0,Level 2
2024-08-08,29.5,212.0,70.1,8.2,1,Level 3
2024-08-09,30.4,176.0,85.0,5.1,0,Level 2
2024-08-10,30.6,139.0,79.0,17.7,0,Level 2
2024-08-11,30.1,116.0,83.4,20.2,0,Level 2
2024-08-12,29.7,240.0,79.0,7.1,1,Level 3
2024-08-13,30.8,110.0,80.6,11.0,1,Level 3
2024-08-14,30.4,193.0,70.4,5.9,1,Level 3
2024-08-15,27.9,245.0,89.2,20.0,0,Level 2
2024-08-16,34.7,167.0,80.5,10.5,1,Level 3
2024-08-17,29.8,168.0,72.8,8.3,1,Level 3
2024-08-18,26.9,202.0,62.5,18.1,0,Level 2
2024-08-19,32.1,123.0,88.5,13.6,1,Level 3
2024-08-20,35.5,141.0,71.9,24.7,0,Level 2
2024-08-21,26.8,134.0,86.8,9.3,0,Level 2
2024-08-22,26.2,171.0,85.9,24.4,0,Level 2
2024-08-23,34.3,216.0,86.1,20.4,1,Level 3
2024-08-24,31.9,105.0,63.9,23.4,1,Level 3
2024-08-25,34.0,172.0,83.9,7.3,0,Level 2
2024-08-26,28.0,174.0,66.0,6.3,0,Level 2
2024-08-27,35.4,220.0,68.1,11.2,0,Level 2
2024-08-28,28.6,144.0,78.0,18.9,1,Level 3
2024-08-29,22.7,106.0,83.4,14.6,0,Level 2
2024-08-30,30.0,205.0,78.5,16.2,0,Level 2
2024-08-31,26.5,178.0,69.8,6.8,0,Level 2
2024-09-01,27.0,203.0,77.0,21.0,0,Level 2
2024-09-02,29.2,116.0,65.0,17.7,1,Level 3
2024-09-03,30.2,231.0,81.3,19.3,1,Level 3
2024-09-04,28.1,222.0,70.2,6.6,1,Level 3
2024-09-05,34.0,197.0,73.6,15.5,1,Level 3
2024-09-06,30.6,109.0,62.4,9.9,0,Level 2
2024-09-07,29.0,151.0,89.3,8.6,1,Level 3
2024-09-08,31.3,175.0,79.8,16.1,1,Level 3
2024-09-09,30.1,202.0,66.0,6.4,0,Level 2
2024-09-10,30.4,169.0,67.7,22.4,1,Level 3
2024-09-11,28.6,156.0,70.4,24.8,0,Level 2
2024-09-12,34.7,187.0,86.0,13.8,1,Level 3
2024-09-13,33.2,163.0,87.0,10.5,0,Level 2
2024-09-14,29.9,132.0,87.4,17.5,1,Level 3
2024-09-15,28.1,236.0,81.5,8.6,0,Level 2
2024-09-16,31.2,127.0,89.1,22.1,0,Level 2
2024-09-17,31.6,177.0,73.4,12.2,0,Level 2
2024-09-18,28.9,159.0,64.9,24.4,0,Level 2
2024-09-19,26.1,120.0,83.2,24.4,0,Level 2
2024-09-20,33.5,111.0,67.1,8.4,0,Level 2
2024-09-21,33.0,137.0,72.9,17.3,1,Level 3
2024-09-22,28.5,125.0,65.0,5.7,1,Level 3
2024-09-23,29.0,221.0,85.3,16.7,1,Level 3
2024-09-24,36.2,117.0,66.2,10.4,0,Level 2
2024-09-25,32.2,118.0,61.2,14.0,1,Level 3
2024-09-26,30.2,176.0,69.5,5.8,0,Level 2
2024-09-27,32.7,177.0,73.6,14.8,1,Level 3
2024-09-28,31.0,104.0,64.2,11.2,1,Level 3
2024-09-29,31.8,114.0,89.1,18.5,0,Level 2
2024-09-30,26.8,127.0,86.0,18.9,1,Level 3
2024-10-01,25.6,324.0,39.9,22.4,0,Level 3
2024-10-02,26.5,386.0,21.2,18.8,0,Level 3
2024-10-03,27.6,330.0,35.8,7.1,0,Level 3
2024-10-04,20.4,210.0,60.0,24.5,0,Level 2
2024-10-05,26.3,348.0,42.7,22.6,0,Level 3
2024-10-06,26.7,334.0,33.1,21.2,0,Level 3
2024-10-07,23.8,224.0,52.7,15.9,0,Level 2
2024-10-08,30.5,273.0,33.0,12.9,0,Level 2
2024-10-09,21.0,275.0,29.5,9.5,0,Level 2
2024-10-10,16.4,334.0,44.1,17.4,0,Level 3
2024-10-11,28.9,296.0,40.8,5.5,0,Level 2
2024-10-12,23.7,280.0,35.2,16.6,0,Level 2
2024-10-13,30.5,344.0,52.5,24.1,0,Level 3
2024-10-14,27.3,202.0,27.8,17.9,0,Level 2
2024-10-15,25.4,387.0,22.4,12.0,0,Level 3
2024-10-16,24.7,251.0,39.4,10.7,0,Level 2
2024-10-17,25.7,322.0,32.5,19.3,0,Level 3
2024-10-18,30.6,224.0,36.5,8.6,0,Level 2
2024-10-19,25.4,221.0,48.4,16.3,0,Level 2
2024-10-20,19.7,297.0,58.5,21.1,0,Level 1
2024-10-21,25.5,320.0,58.1,21.4,0,Level 3
2024-10-22,23.3,242.0,29.1,17.2,0,Level 2
2024-10-23,20.0,255.0,51.2,21.5,0,Level 2
2024-10-24,22.2,219.0,46.7,17.5,0,Level 2
2024-10-25,20.2,373.0,49.5,9.3,0,Level 3
2024-10-26,26.2,328.0,20.9,17.1,0,Level 3
2024-10-27,22.8,299.0,43.8,24.8,0,Level 2
2024-10-28,19.5,281.0,47.8,13.6,0,Level 1
2024-10-29,27.3,216.0,31.0,6.7,0,Level 2
2024-10-30,31.5,265.0,27.7,9.5,0,Level 2
2024-10-31,25.1,360.0,22.7,9.7,0,Level 3
2024-11-01,21.9,330.0,55.2,15.7,0,Level 3
2024-11-02,29.9,332.0,59.8,16.2,0,Level 3
2024-11-03,20.2,212.0,38.6,16.2,1,Level 3
2024-11-04,27.2,307.0,28.0,6.9,0,Level 3
2024-11-05,21.3,270.0,50.2,18.3,0,Level 2
2024-11-06,20.6,385.0,59.7,15.8,0,Level 3
2024-11-07,23.7,325.0,40.8,6.8,0,Level 3
2024-11-08,25.5,342.0,51.3,5.7,0,Level 3
2024-11-09,24.4,272.0,30.5,6.8,0,Level 2
2024-11-10,17.7,289.0,35.9,17.0,0,Level 1
2024-11-11,27.0,299.0,56.8,24.8,0,Level 2
2024-11-12,25.3,376.0,35.2,22.4,0,Level 3
2024-11-13,24.6,261.0,51.6,6.6,0,Level 2
2024-11-14,27.1,395.0,33.8,17.8,0,Level 3
2024-11-15,21.4,372.0,25.3,23.5,0,Level 3
2024-11-16,30.6,301.0,27.0,13.0,0,Level 3
2024-11-17,27.2,214.0,34.7,5.5,0,Level 2
2024-11-18,25.2,286.0,58.6,11.2,0,Level 2
2024-11-19,27.1,221.0,37.6,17.8,0,Level 2
2024-11-20,31.1,212.0,26.1,20.6,0,Level 2
2024-11-21,29.9,399.0,22.3,6.2,0,Level 3
2024-11-22,22.5,212.0,47.7,15.2,1,Level 3
2024-11-23,23.8,323.0,52.6,11.1,0,Level 3
2024-11-24,14.8,377.0,25.2,14.0,0,Level 3
2024-11-25,28.7,283.0,34.7,21.6,0,Level 2
2024-11-26,22.7,252.0,20.8,20.2,0,Level 2
2024-11-27,14.6,243.0,41.4,5.2,0,Level 1
2024-11-28,24.9,310.0,24.4,14.1,0,Level 3
2024-11-29,27.3,298.0,23.9,8.0,0,Level 2
2024-11-30,24.3,279.0,35.0,14.2,0,Level 2
2024-12-01,23.6,391.0,55.7,20.7,0,Level 3
2024-12-02,12.0,368.0,30.2,5.8,0,Level 3
2024-12-03,24.1,327.0,38.5,18.2,0,Level 3
2024-12-04,21.5,304.0,22.7,8.0,0,Level 3
2024-12-05,22.8,336.0,40.5,5.8,0,Level 3
2024-12-06,13.2,202.0,22.9,24.1,0,Level 1
2024-12-07,15.9,259.0,34.1,12.0,0,Level 1
2024-12-08,9.8,220.0,27.0,18.2,0,Level 1
2024-12-09,17.7,204.0,30.6,6.6,1,Level 3
2024-12-10,20.0,276.0,45.0,9.1,0,Level 1
2024-12-11,11.2,355.0,44.6,17.9,0,Level 3
2024-12-12,11.8,320.0,59.2,16.6,0,Level 3
2024-12-13,19.6,331.0,52.5,7.6,0,Level 3
2024-12-14,9.8,323.0,37.6,23.9,0,Level 3
2024-12-15,5.2,239.0,24.9,22.7,0,Level 1
2024-12-16,19.3,369.0,54.5,23.4,0,Level 3
2024-12-17,12.1,292.0,50.2,21.8,0,Level 1
2024-12-18,18.3,309.0,27.1,24.7,0,Level 3
2024-12-19,20.9,233.0,21.7,7.6,0,Level 2
2024-12-20,12.4,368.0,40.2,19.7,0,Level 3
2024-12-21,17.9,302.0,43.6,11.0,0,Level 3
2024-12-22,18.8,352.0,45.5,8.2,0,Level 3
2024-12-23,16.9,249.0,20.4,19.5,1,Level 3
2024-12-24,14.0,241.0,52.0,16.1,0,Level 1
2024-12-25,10.7,238.0,44.6,12.1,0,Level 1
2024-12-26,14.3,207.0,50.4,19.9,0,Level 1
2024-12-27,15.1,274.0,58.3,11.5,0,Level 1
2024-12-28,18.6,274.0,59.9,14.0,0,Level 1
2024-12-29,13.1,319.0,55.4,12.8,0,Level 3
2024-12-30,7.4,219.0,51.8,16.8,0,Level 1
2024-12-31,21.3,213.0,45.7,16.6,0,Level 2
